districtid,timeid,neighbormean,neighborstdev
755,10,1.00,0.00
755,11,1.00,0.00
755,12,0.00,0.00
755,13,7.33,9.24
755,14,21.00,8.89
755,15,38.33,55.52
755,16,104.33,44.02
755,17,85.33,8.74
755,18,135.00,59.73
755,19,224.67,147.71
755,20,168.33,124.48
755,21,143.33,97.08
755,22,132.33,63.51
755,23,74.67,58.32
755,24,105.33,60.70
756,1,0.00,0.00
756,2,0.00,0.00
756,3,0.25,0.50
756,4,0.00,0.00
756,5,0.00,0.00
756,6,0.00,0.00
756,7,0.00,0.00
756,8,0.00,0.00
756,9,0.50,0.58
756,10,0.25,0.50
756,11,0.25,0.50
756,12,6.00,6.27
756,13,3.25,3.86
756,14,7.25,10.05
756,15,3.50,5.00
756,16,1.50,0.58
756,17,4.50,4.73
756,18,17.75,30.19
756,19,4.25,5.25
756,20,10.75,13.96
756,21,10.75,10.21
756,22,8.00,11.49
756,23,11.25,12.39
756,24,19.25,28.69
757,1,0.50,0.58
757,2,1.00,0.00
757,3,1.00,0.00
757,4,0.50,0.58
757,5,0.50,0.58
757,6,0.75,0.50
757,7,0.75,0.50
757,8,0.75,0.96
757,9,1.25,0.96
757,10,2.50,3.70
757,11,0.75,0.50
757,12,7.00,5.23
757,13,4.75,3.30
757,14,10.50,9.00
757,15,15.50,17.23
757,16,36.50,22.65
757,17,54.25,11.30
757,18,58.00,43.37
757,19,93.75,121.29
757,20,121.25,88.33
757,21,119.25,76.52
757,22,209.25,140.99
757,23,273.50,146.59
757,24,286.00,181.34
758,1,0.00,0.00
758,2,0.00,0.00
758,3,0.00,0.00
758,4,0.00,0.00
758,5,0.00,0.00
758,6,0.00,0.00
758,7,1.25,2.50
758,8,1.50,2.38
758,9,1.00,2.00
758,10,0.75,0.96
758,11,3.50,3.70
758,12,1.50,2.38
758,13,2.00,2.71
758,14,2.75,2.75
758,15,4.50,7.00
758,16,5.50,9.00
758,17,19.00,28.93
758,18,20.00,30.14
758,19,28.25,18.30
758,20,17.75,19.28
758,21,22.50,22.66
758,22,19.50,13.18
758,23,42.25,50.08
758,24,45.75,51.45
759,1,0.00,0.00
759,2,0.00,0.00
759,3,0.12,0.35
759,4,0.00,0.00
759,5,0.00,0.00
759,6,0.00,0.00
759,7,0.00,0.00
759,8,0.00,0.00
759,9,0.00,0.00
759,10,0.12,0.35
759,11,2.25,4.56
759,12,1.75,2.31
759,13,2.00,2.00
759,14,3.00,4.04
759,15,1.75,2.38
759,16,1.25,2.05
759,17,0.62,1.19
759,18,33.50,90.32
759,19,54.12,102.20
759,20,19.88,47.07
759,21,28.62,50.97
759,22,61.38,111.00
759,23,21.88,51.89
759,24,25.38,61.37
760,1,0.00,0.00
760,2,0.00,0.00
760,3,0.00,0.00
760,4,0.00,0.00
760,5,0.00,0.00
760,6,0.00,0.00
760,7,0.00,0.00
760,8,0.00,0.00
760,9,0.00,0.00
760,10,1.25,1.89
760,11,7.75,8.54
760,12,2.50,3.11
760,13,5.75,7.63
760,14,5.00,5.23
760,15,4.25,4.27
760,16,1.50,3.00
760,17,0.75,1.50
760,18,109.50,128.37
760,19,130.25,144.17
760,20,131.50,182.46
760,21,66.50,76.07
760,22,362.50,560.12
760,23,40.75,72.99
760,24,45.25,87.84
761,1,0.00,0.00
761,2,0.30,0.48
761,3,0.70,0.48
761,4,0.70,0.48
761,5,0.80,0.42
761,6,0.90,0.32
761,7,0.80,0.42
761,8,0.90,0.32
761,9,1.70,2.95
761,10,0.80,0.42
761,11,0.80,0.42
761,12,1.50,2.01
761,13,6.80,4.80
761,14,18.00,26.83
761,15,32.10,68.90
761,16,54.50,107.63
761,17,57.90,86.68
761,18,78.70,76.25
761,19,97.00,84.67
761,20,73.60,53.77
761,21,97.70,90.31
761,22,91.50,59.06
761,23,96.70,81.57
761,24,113.60,120.24
762,1,0.00,0.00
762,2,0.57,0.53
762,3,1.00,0.00
762,4,0.71,0.49
762,5,0.57,0.53
762,6,0.71,0.49
762,7,0.57,0.53
762,8,0.57,0.53
762,9,0.86,0.38
762,10,1.43,0.79
762,11,1.00,0.00
762,12,6.29,6.87
762,13,7.14,10.70
762,14,16.43,15.05
762,15,12.00,17.01
762,16,41.00,36.60
762,17,78.43,60.98
762,18,109.71,69.91
762,19,146.57,168.58
762,20,160.00,112.97
762,21,180.00,170.20
762,22,131.57,100.89
762,23,134.71,148.62
762,24,160.00,127.86
764,1,0.20,0.45
764,2,0.40,0.55
764,3,1.00,0.00
764,4,0.60,0.55
764,5,0.80,0.45
764,6,0.60,0.55
764,7,0.80,0.45
764,8,0.80,0.45
764,9,0.60,0.55
764,10,0.80,0.45
764,11,0.60,0.55
764,12,2.20,1.92
764,13,3.60,3.58
764,14,3.80,4.66
764,15,14.80,15.01
764,16,20.60,26.75
764,17,26.00,29.67
764,18,55.40,53.71
764,19,92.00,105.34
764,20,75.40,95.31
764,21,119.00,125.22
764,22,101.00,115.86
764,23,144.40,149.44
764,24,167.20,192.57
765,1,0.00,0.00
765,2,0.17,0.41
765,3,0.67,0.52
765,4,0.67,0.52
765,5,0.33,0.52
765,6,0.67,0.52
765,7,0.50,0.55
765,8,1.00,0.00
765,9,0.83,0.41
765,10,0.83,0.41
765,11,1.00,0.00
765,12,3.00,3.52
765,13,10.33,7.84
765,14,27.00,35.38
765,15,54.50,42.82
765,16,50.83,50.76
765,17,71.83,53.83
765,18,90.83,52.75
765,19,160.83,151.50
765,20,131.33,102.89
765,21,111.17,81.98
765,22,94.50,57.78
765,23,123.83,104.84
765,24,124.50,91.16
766,1,0.33,0.52
766,2,0.50,0.55
766,3,0.67,0.52
766,4,0.50,0.55
766,5,0.50,0.55
766,6,0.67,0.52
766,7,3.17,6.34
766,8,6.50,12.08
766,9,2.83,3.25
766,10,5.17,7.11
766,11,6.83,10.17
766,12,8.00,10.77
766,13,4.00,3.35
766,14,4.67,2.58
766,15,2.50,1.64
766,16,5.67,8.82
766,17,6.17,7.17
766,18,10.00,11.97
766,19,18.50,16.84
766,20,19.17,11.41
766,21,34.00,27.07
766,22,26.33,29.70
766,23,32.50,33.72
766,24,37.33,46.30
767,1,0.00,0.00
767,2,0.00,0.00
767,3,0.00,0.00
767,4,0.00,0.00
767,5,0.00,0.00
767,6,0.00,0.00
767,7,0.00,0.00
767,8,0.00,0.00
767,9,0.00,0.00
767,10,0.00,0.00
767,11,0.20,0.45
767,12,5.80,9.76
767,13,0.40,0.55
767,14,0.40,0.55
767,15,2.80,5.22
767,16,4.20,7.26
767,17,2.00,2.00
767,18,2.40,2.79
767,19,6.40,8.08
767,20,2.20,2.59
767,21,1.20,2.68
767,22,2.40,4.28
767,23,2.40,2.61
767,24,1.40,0.89
768,1,0.00,0.00
768,2,0.00,0.00
768,3,0.25,0.46
768,4,0.38,0.52
768,5,0.38,0.52
768,6,0.25,0.46
768,7,0.25,0.46
768,8,0.62,1.06
768,9,0.75,1.39
768,10,2.25,4.77
768,11,1.00,0.93
768,12,2.88,6.53
768,13,2.50,5.07
768,14,12.62,34.10
768,15,20.75,56.67
768,16,16.50,44.65
768,17,39.50,109.70
768,18,28.12,77.53
768,19,132.00,244.85
768,20,182.62,383.38
768,21,169.12,327.98
768,22,151.62,286.74
768,23,172.38,344.17
768,24,191.25,279.66
769,1,0.00,0.00
769,2,0.00,0.00
769,3,0.25,0.50
769,4,0.00,0.00
769,5,0.25,0.50
769,6,0.25,0.50
769,7,0.25,0.50
769,8,0.25,0.50
769,9,0.50,0.58
769,10,0.75,0.50
769,11,0.75,0.50
769,12,0.50,0.58
769,13,0.75,0.50
769,14,0.75,0.50
769,15,0.75,0.50
769,16,0.75,0.50
769,17,0.75,0.50
769,18,0.75,0.50
769,19,75.50,97.04
769,20,78.75,63.05
769,21,89.00,80.00
769,22,120.75,114.09
769,23,130.00,112.94
769,24,183.50,149.25
770,1,0.00,0.00
770,2,0.14,0.38
770,3,0.29,0.49
770,4,0.29,0.49
770,5,0.29,0.49
770,6,0.29,0.49
770,7,0.29,0.49
770,8,2.29,5.62
770,9,1.71,2.29
770,10,0.57,0.53
770,11,3.29,4.96
770,12,1.00,1.41
770,13,1.43,2.94
770,14,3.57,7.28
770,15,2.43,4.69
770,16,4.86,9.86
770,17,8.00,11.82
770,18,36.43,54.19
770,19,50.29,62.25
770,20,53.71,71.14
770,21,102.14,98.26
770,22,80.14,84.57
770,23,84.43,107.92
770,24,118.00,138.43
771,1,0.00,0.00
771,2,0.38,0.52
771,3,0.12,0.35
771,4,0.38,0.52
771,5,0.25,0.46
771,6,0.62,0.52
771,7,0.50,0.53
771,8,3.62,3.25
771,9,2.88,2.80
771,10,4.25,3.11
771,11,11.00,13.26
771,12,3.75,4.40
771,13,6.62,9.58
771,14,4.12,3.87
771,15,4.62,3.16
771,16,8.62,10.35
771,17,9.12,7.51
771,18,15.75,32.63
771,19,9.25,9.59
771,20,19.50,31.23
771,21,27.62,61.67
771,22,11.25,10.85
771,23,14.50,11.74
771,24,11.75,4.68
772,1,0.00,0.00
772,2,0.00,0.00
772,3,0.00,0.00
772,4,0.00,0.00
772,5,0.00,0.00
772,6,0.00,0.00
772,7,0.00,0.00
772,8,0.00,0.00
772,9,0.25,0.50
772,10,1.75,2.87
772,11,0.50,1.00
772,12,7.75,9.95
772,13,2.50,1.00
772,14,11.00,8.60
772,15,7.75,8.81
772,16,6.50,8.54
772,17,0.25,0.50
772,18,169.00,194.13
772,19,60.00,71.33
772,20,166.25,133.37
772,21,157.50,167.30
772,22,422.50,403.96
772,23,4.00,8.00
772,24,6.75,13.50
773,1,0.14,0.38
773,2,0.00,0.00
773,3,0.29,0.49
773,4,0.43,0.53
773,5,0.43,0.53
773,6,0.71,0.76
773,7,1.29,1.11
773,8,2.57,3.51
773,9,3.57,6.83
773,10,15.71,18.80
773,11,4.00,4.32
773,12,4.71,3.59
773,13,5.14,3.72
773,14,5.71,5.65
773,15,5.29,4.92
773,16,4.86,3.63
773,17,9.86,10.78
773,18,27.29,25.34
773,19,22.43,19.83
773,20,59.43,56.31
773,21,54.57,44.69
773,22,84.86,65.76
773,23,80.14,52.13
773,24,78.57,56.55
774,1,0.17,0.41
774,2,0.17,0.41
774,3,0.17,0.41
774,4,0.33,0.52
774,5,0.33,0.52
774,6,0.33,0.52
774,7,0.50,0.84
774,8,0.67,0.82
774,9,4.83,5.00
774,10,4.17,5.04
774,11,5.50,4.76
774,12,5.00,4.38
774,13,5.17,2.99
774,14,5.33,3.50
774,15,2.50,1.52
774,16,6.83,4.45
774,17,10.50,8.41
774,18,52.17,93.10
774,19,20.67,24.23
774,20,16.00,18.56
774,21,13.67,14.28
774,22,16.00,23.93
774,23,16.33,24.55
774,24,29.33,51.64
776,1,0.00,0.00
776,2,0.17,0.41
776,3,0.17,0.41
776,4,0.83,0.41
776,5,1.00,0.00
776,6,0.67,0.52
776,7,6.33,11.60
776,8,10.50,20.86
776,9,15.33,31.30
776,10,15.67,33.08
776,11,15.50,35.05
776,12,12.17,13.08
776,13,12.33,21.98
776,14,10.50,16.21
776,15,7.50,12.10
776,16,9.33,12.68
776,17,20.33,33.86
776,18,32.17,55.56
776,19,30.50,60.04
776,20,24.33,47.15
776,21,38.00,71.96
776,22,39.67,67.17
776,23,37.50,70.41
776,24,49.00,87.07
777,1,0.00,0.00
777,2,0.00,0.00
777,3,0.00,0.00
777,4,0.00,0.00
777,5,0.00,0.00
777,6,0.00,0.00
777,7,0.00,0.00
777,8,0.00,0.00
777,9,0.00,0.00
777,10,0.00,0.00
777,11,0.00,0.00
777,12,4.25,6.50
777,13,3.50,5.69
777,14,10.00,9.38
777,15,1.00,0.00
777,16,4.25,3.30
777,17,9.50,12.45
777,18,21.00,28.15
777,19,4.75,5.19
777,20,3.75,4.27
777,21,2.00,1.41
777,22,1.50,1.29
777,23,0.50,0.58
777,24,2.00,2.16
778,1,0.17,0.41
778,2,0.17,0.41
778,3,0.00,0.00
778,4,0.17,0.41
778,5,0.17,0.41
778,6,0.17,0.41
778,7,1.50,1.87
778,8,0.83,1.17
778,9,1.50,2.74
778,10,2.00,2.10
778,11,2.83,2.23
778,12,2.00,1.55
778,13,2.17,3.43
778,14,2.17,2.04
778,15,1.67,2.25
778,16,2.67,2.50
778,17,5.17,8.35
778,18,9.33,13.59
778,19,12.67,23.27
778,20,23.83,49.70
778,21,19.33,23.24
778,22,25.17,43.17
778,23,31.67,40.39
778,24,34.33,45.67
779,1,0.40,0.55
779,2,0.20,0.45
779,3,0.60,0.55
779,4,0.20,0.45
779,5,0.20,0.45
779,6,0.00,0.00
779,7,6.40,13.76
779,8,1.40,1.52
779,9,1.20,0.45
779,10,3.60,2.88
779,11,3.60,2.07
779,12,1.80,1.30
779,13,2.80,1.30
779,14,4.40,4.10
779,15,5.60,3.29
779,16,1.20,0.45
779,17,2.20,1.10
779,18,4.40,4.98
779,19,2.40,2.07
779,20,8.20,5.12
779,21,12.60,10.67
779,22,20.20,16.21
779,23,21.60,12.36
779,24,31.00,31.00
781,1,0.20,0.45
781,2,0.40,0.55
781,3,0.60,0.55
781,4,0.80,0.45
781,5,0.80,1.30
781,6,0.60,0.55
781,7,2.80,3.56
781,8,1.60,1.14
781,9,2.40,2.61
781,10,6.00,4.30
781,11,3.60,2.07
781,12,10.00,12.59
781,13,20.60,24.27
781,14,19.60,21.97
781,15,14.20,11.26
781,16,27.80,33.91
781,17,55.00,84.88
781,18,76.60,85.72
781,19,134.60,178.21
781,20,114.00,124.27
781,21,181.20,234.29
781,22,199.20,283.48
781,23,191.00,322.59
781,24,223.20,278.14
782,1,0.00,0.00
782,2,0.00,0.00
782,3,0.00,0.00
782,4,0.50,0.71
782,5,0.00,0.00
782,6,0.00,0.00
782,7,1.00,1.41
782,8,0.50,0.71
782,9,5.00,4.24
782,10,1.50,0.71
782,11,3.50,3.54
782,12,2.50,0.71
782,13,0.50,0.71
782,14,2.00,1.41
782,15,2.00,0.00
782,16,3.00,1.41
782,17,2.50,2.12
782,18,63.00,66.47
782,19,5.00,1.41
782,20,21.50,14.85
782,21,12.00,11.31
782,22,10.50,13.44
782,23,20.50,9.19
782,24,41.50,27.58
783,1,0.00,0.00
783,2,0.00,0.00
783,3,0.00,0.00
783,4,0.00,0.00
783,5,0.00,0.00
783,6,0.00,0.00
783,7,0.00,0.00
783,8,0.00,0.00
783,9,0.00,0.00
783,10,0.00,0.00
783,11,0.00,0.00
783,12,0.50,0.71
783,13,0.50,0.71
783,14,0.50,0.71
783,15,0.00,0.00
783,16,0.00,0.00
783,17,0.00,0.00
783,18,1.50,2.12
783,19,2.00,0.00
783,20,2.50,2.12
783,21,0.50,0.71
783,22,1.00,0.00
783,23,3.00,2.83
783,24,3.00,1.41
784,1,0.00,0.00
784,2,0.00,0.00
784,3,0.00,0.00
784,4,0.00,0.00
784,5,0.00,0.00
784,6,0.00,0.00
784,7,0.00,0.00
784,8,0.00,0.00
784,9,0.00,0.00
784,10,0.00,0.00
784,11,0.00,0.00
784,12,0.20,0.45
784,13,1.40,2.61
784,14,0.20,0.45
784,15,0.20,0.45
784,16,0.00,0.00
784,17,0.00,0.00
784,18,1.20,1.30
784,19,1.00,1.00
784,20,2.80,4.09
784,21,0.80,1.30
784,22,0.60,0.89
784,23,2.00,1.73
784,24,2.80,4.09
785,1,0.00,0.00
785,2,0.00,0.00
785,3,0.00,0.00
785,4,0.00,0.00
785,5,0.00,0.00
785,6,0.00,0.00
785,7,0.00,0.00
785,8,0.00,0.00
785,9,0.00,0.00
785,10,0.00,0.00
785,11,0.00,0.00
785,12,0.20,0.45
785,13,0.00,0.00
785,14,0.20,0.45
785,15,0.40,0.55
785,16,0.40,0.89
785,17,0.40,0.89
785,18,2.40,4.34
785,19,0.80,0.45
785,20,3.00,3.16
785,21,3.60,5.13
785,22,2.40,2.30
785,23,1.20,0.45
785,24,2.40,2.07
786,1,0.00,0.00
786,2,0.00,0.00
786,3,0.00,0.00
786,4,0.00,0.00
786,5,0.00,0.00
786,6,0.00,0.00
786,7,0.00,0.00
786,8,0.00,0.00
786,9,0.17,0.41
786,10,3.00,3.95
786,11,1.33,2.34
786,12,2.00,1.90
786,13,1.17,1.47
786,14,10.50,20.86
786,15,1.50,1.76
786,16,1.83,3.06
786,17,6.17,6.91
786,18,4.00,3.22
786,19,6.67,4.93
786,20,3.33,4.32
786,21,10.83,12.12
786,22,8.67,6.38
786,23,3.67,4.72
786,24,26.83,23.88
787,1,0.00,0.00
787,2,0.00,0.00
787,3,0.00,0.00
787,4,0.00,0.00
787,5,0.00,0.00
787,6,0.00,0.00
787,7,3.17,6.79
787,8,2.00,2.00
787,9,5.83,10.61
787,10,1.50,1.38
787,11,4.17,4.36
787,12,4.33,5.65
787,13,1.83,1.17
787,14,7.00,8.97
787,15,8.83,8.98
787,16,13.83,14.76
787,17,26.33,27.16
787,18,50.50,37.46
787,19,68.50,67.24
787,20,70.33,40.94
787,21,91.33,64.67
787,22,95.83,60.47
787,23,83.50,40.75
787,24,59.00,33.60
789,1,0.17,0.41
789,2,0.17,0.41
789,3,0.17,0.41
789,4,0.17,0.41
789,5,0.17,0.41
789,6,0.17,0.41
789,7,0.17,0.41
789,8,0.33,0.52
789,9,0.67,1.63
789,10,3.00,3.03
789,11,4.00,5.06
789,12,5.83,4.58
789,13,2.33,1.97
789,14,1.33,0.82
789,15,1.83,0.98
789,16,2.33,2.16
789,17,1.17,0.98
789,18,3.67,5.65
789,19,6.83,13.80
789,20,1.50,0.84
789,21,5.33,9.22
789,22,17.33,11.64
789,23,17.83,31.64
789,24,44.00,70.28
790,1,0.00,0.00
790,2,0.00,0.00
790,3,0.17,0.41
790,4,0.50,0.55
790,5,1.00,0.00
790,6,1.00,0.00
790,7,1.33,1.37
790,8,1.00,0.89
790,9,2.50,2.07
790,10,1.67,0.82
790,11,3.67,3.67
790,12,3.00,0.89
790,13,3.00,1.90
790,14,4.67,4.46
790,15,6.17,3.13
790,16,6.17,5.19
790,17,8.67,7.50
790,18,9.17,3.87
790,19,13.00,7.80
790,20,13.83,5.34
790,21,13.33,8.73
790,22,16.17,15.33
790,23,17.50,13.49
790,24,16.67,9.67
791,1,0.00,0.00
791,2,0.25,0.50
791,3,0.25,0.50
791,4,0.00,0.00
791,5,0.25,0.50
791,6,0.50,0.58
791,7,0.50,0.58
791,8,1.00,0.00
791,9,1.00,0.00
791,10,2.00,2.00
791,11,1.00,0.00
791,12,1.00,0.00
791,13,1.00,0.00
791,14,1.00,0.00
791,15,1.00,0.00
791,16,23.50,17.16
791,17,55.50,52.02
791,18,135.00,135.32
791,19,177.75,246.82
791,20,270.25,249.49
791,21,229.50,208.92
791,22,204.00,201.49
791,23,117.50,109.02
791,24,139.25,120.23
792,1,0.28,0.46
792,2,0.61,0.50
792,3,0.67,0.49
792,4,0.67,0.49
792,5,0.50,0.51
792,6,42.83,141.37
792,7,38.33,128.05
792,8,59.22,172.19
792,9,81.56,217.33
792,10,139.00,376.22
792,11,144.44,363.76
792,12,132.56,318.50
792,13,169.56,372.81
792,14,193.17,386.87
792,15,317.11,631.47
792,16,335.44,629.45
792,17,396.11,737.96
792,18,404.06,731.86
792,19,435.72,792.65
792,20,440.33,669.12
792,21,507.78,738.24
792,22,508.33,756.06
792,23,542.61,784.67
792,24,624.61,917.78
793,1,0.00,0.00
793,2,0.20,0.45
793,3,0.60,0.55
793,4,0.60,0.55
793,5,0.40,0.55
793,6,0.00,0.00
793,7,0.80,1.30
793,8,0.60,0.55
793,9,7.20,4.15
793,10,8.80,13.03
793,11,3.80,5.17
793,12,9.80,11.65
793,13,6.40,6.50
793,14,7.20,6.02
793,15,3.60,2.41
793,16,6.40,2.30
793,17,10.60,8.53
793,18,19.40,16.68
793,19,39.40,16.82
793,20,38.60,20.65
793,21,52.60,30.15
793,22,41.80,36.71
793,23,44.60,31.32
793,24,30.20,15.59
794,1,0.00,0.00
794,2,0.20,0.45
794,3,0.80,0.45
794,4,0.80,0.45
794,5,0.60,0.55
794,6,0.80,0.45
794,7,0.60,0.55
794,8,3.00,4.47
794,9,2.40,3.13
794,10,4.00,6.71
794,11,2.20,2.68
794,12,6.80,3.96
794,13,24.60,22.41
794,14,80.80,52.10
794,15,96.80,44.51
794,16,126.20,95.64
794,17,169.00,146.14
794,18,183.80,160.95
794,19,261.00,167.67
794,20,371.40,335.13
794,21,390.40,343.47
794,22,343.40,371.78
794,23,392.20,481.74
794,24,304.80,297.73
795,1,0.00,0.00
795,2,0.20,0.45
795,3,0.20,0.45
795,4,0.60,0.55
795,5,0.40,0.55
795,6,0.60,0.55
795,7,4.20,7.76
795,8,5.60,10.85
795,9,6.20,12.19
795,10,9.40,16.02
795,11,11.00,13.73
795,12,12.60,21.61
795,13,14.00,27.42
795,14,6.40,7.83
795,15,10.80,17.21
795,16,13.40,21.31
795,17,16.20,31.24
795,18,27.00,46.02
795,19,30.40,56.95
795,20,35.00,67.75
795,21,34.80,57.95
795,22,28.80,44.69
795,23,37.00,55.74
795,24,45.80,72.33
797,1,0.00,0.00
797,2,0.20,0.45
797,3,0.80,0.45
797,4,0.60,0.55
797,5,0.40,0.55
797,6,0.40,0.55
797,7,0.60,0.89
797,8,0.20,0.45
797,9,0.80,0.84
797,10,0.40,0.55
797,11,2.40,1.67
797,12,3.40,3.97
797,13,8.00,9.92
797,14,11.00,21.83
797,15,18.40,31.35
797,16,21.60,39.45
797,17,31.20,52.67
797,18,37.00,37.51
797,19,92.00,80.04
797,20,117.60,102.52
797,21,117.60,102.84
797,22,84.80,77.20
797,23,101.60,78.74
797,24,98.20,76.78
798,1,0.00,0.00
798,2,0.00,0.00
798,3,1.00,0.00
798,4,1.00,0.00
798,5,0.40,0.55
798,6,1.00,0.00
798,7,0.60,0.55
798,8,1.00,0.00
798,9,1.40,0.89
798,10,1.20,0.45
798,11,1.60,1.34
798,12,3.20,3.70
798,13,21.60,16.47
798,14,58.40,53.49
798,15,53.00,57.42
798,16,95.60,58.83
798,17,60.60,51.45
798,18,66.40,24.00
798,19,178.60,145.24
798,20,157.40,123.55
798,21,170.60,115.81
798,22,139.20,127.31
798,23,142.80,134.40
798,24,181.80,162.02
799,1,0.00,0.00
799,2,0.29,0.49
799,3,1.00,0.00
799,4,0.71,0.49
799,5,0.86,0.38
799,6,0.86,0.38
799,7,0.43,0.53
799,8,0.86,0.38
799,9,0.86,0.38
799,10,1.00,0.00
799,11,1.00,0.00
799,12,0.71,1.25
799,13,11.43,10.88
799,14,29.71,28.81
799,15,64.00,78.37
799,16,105.29,117.57
799,17,114.43,87.66
799,18,132.00,60.29
799,19,181.00,110.78
799,20,147.14,115.54
799,21,137.57,126.76
799,22,97.57,67.73
799,23,91.00,46.17
799,24,81.71,50.24
800,1,0.25,0.50
800,2,0.00,0.00
800,3,0.25,0.50
800,4,0.25,0.50
800,5,0.25,0.50
800,6,0.25,0.50
800,7,0.50,0.58
800,8,0.50,0.58
800,9,1.00,1.41
800,10,3.75,3.50
800,11,12.50,14.71
800,12,7.75,7.80
800,13,4.25,4.57
800,14,11.25,19.84
800,15,32.50,51.34
800,16,31.25,47.32
800,17,62.00,61.36
800,18,281.00,478.26
800,19,471.50,615.96
800,20,267.75,407.35
800,21,459.25,599.50
800,22,473.25,486.40
800,23,497.50,584.09
800,24,464.25,532.73
801,1,0.00,0.00
801,2,0.25,0.50
801,3,0.25,0.50
801,4,0.25,0.50
801,5,0.00,0.00
801,6,0.50,0.58
801,7,0.75,0.50
801,8,1.25,2.50
801,9,1.50,1.91
801,10,1.75,2.36
801,11,2.25,2.63
801,12,2.50,2.38
801,13,4.75,3.30
801,14,6.25,6.08
801,15,13.00,15.68
801,16,30.00,32.57
801,17,66.75,94.02
801,18,75.75,88.78
801,19,345.00,419.10
801,20,455.00,497.31
801,21,406.50,428.72
801,22,452.75,376.54
801,23,357.25,286.46
801,24,496.25,394.42
802,1,0.00,0.00
802,2,0.20,0.45
802,3,0.40,0.55
802,4,0.80,0.45
802,5,0.40,0.55
802,6,0.40,0.55
802,7,0.20,0.45
802,8,1.20,2.68
802,9,1.80,4.02
802,10,4.60,10.29
802,11,2.60,3.65
802,12,4.80,6.98
802,13,11.60,23.20
802,14,3.60,6.50
802,15,16.00,29.68
802,16,25.60,51.67
802,17,51.00,99.56
802,18,119.00,241.01
802,19,167.60,321.62
802,20,265.40,541.56
802,21,303.00,587.98
802,22,167.80,317.12
802,23,206.20,360.45
802,24,195.00,333.87
803,1,0.00,0.00
803,2,0.00,0.00
803,3,0.40,0.55
803,4,0.60,0.55
803,5,0.20,0.45
803,6,0.40,0.55
803,7,0.00,0.00
803,8,0.00,0.00
803,9,0.00,0.00
803,10,0.00,0.00
803,11,0.20,0.45
803,12,1.00,1.22
803,13,1.20,1.10
803,14,3.60,4.04
803,15,3.40,2.30
803,16,9.20,12.38
803,17,7.00,7.62
803,18,11.80,14.55
803,19,39.20,52.23
803,20,47.60,49.00
803,21,57.20,72.98
803,22,34.80,38.11
803,23,45.20,45.55
803,24,48.60,35.11
804,1,0.20,0.45
804,2,0.20,0.45
804,3,0.40,0.55
804,4,0.60,0.55
804,5,0.20,0.45
804,6,0.20,0.45
804,7,0.00,0.00
804,8,0.00,0.00
804,9,0.00,0.00
804,10,0.00,0.00
804,11,0.00,0.00
804,12,0.60,0.55
804,13,1.00,1.00
804,14,5.60,5.50
804,15,3.00,1.58
804,16,7.20,6.14
804,17,8.60,9.10
804,18,19.00,23.02
804,19,20.20,19.21
804,20,41.60,38.10
804,21,47.20,35.55
804,22,50.20,34.63
804,23,45.60,35.13
804,24,74.80,72.40
805,1,0.25,0.50
805,2,0.25,0.50
805,3,0.50,0.58
805,4,0.50,0.58
805,5,1.00,0.00
805,6,4.25,2.87
805,7,4.75,3.30
805,8,4.25,5.19
805,9,6.00,8.12
805,10,4.75,4.50
805,11,14.75,20.66
805,12,19.25,25.75
805,13,7.50,5.51
805,14,25.00,36.91
805,15,2.00,3.37
805,16,21.00,18.02
805,17,20.25,17.86
805,18,39.25,29.98
805,19,69.25,89.92
805,20,144.00,140.28
805,21,180.75,225.41
805,22,285.50,447.20
805,23,264.00,414.71
805,24,448.00,634.14
806,1,0.17,0.41
806,2,0.00,0.00
806,3,0.50,0.55
806,4,0.67,0.52
806,5,0.67,0.52
806,6,2.50,2.59
806,7,6.17,5.85
806,8,5.33,8.24
806,9,4.17,3.31
806,10,4.33,3.72
806,11,11.67,12.08
806,12,10.00,13.15
806,13,9.00,4.94
806,14,8.33,6.56
806,15,6.67,8.14
806,16,13.50,5.01
806,17,12.33,8.14
806,18,24.00,23.61
806,19,28.33,14.47
806,20,55.83,35.75
806,21,68.00,41.86
806,22,61.33,20.66
806,23,68.17,20.97
806,24,92.17,37.05
807,1,0.14,0.38
807,2,0.43,0.53
807,3,0.57,0.53
807,4,0.71,0.49
807,5,0.43,0.53
807,6,0.57,0.53
807,7,0.43,0.53
807,8,0.43,0.79
807,9,1.00,1.29
807,10,4.29,5.91
807,11,0.71,0.49
807,12,4.14,5.55
807,13,0.71,0.49
807,14,3.86,4.06
807,15,3.29,3.95
807,16,12.43,16.31
807,17,12.86,18.69
807,18,18.00,17.39
807,19,62.71,66.25
807,20,102.86,124.14
807,21,83.29,59.55
807,22,190.71,228.07
807,23,150.14,144.51
807,24,148.71,141.90
808,1,0.00,0.00
808,2,0.00,0.00
808,3,0.50,0.58
808,4,0.00,0.00
808,5,0.00,0.00
808,6,0.25,0.50
808,7,0.75,0.50
808,8,0.50,0.58
808,9,1.25,0.50
808,10,1.75,2.22
808,11,1.25,0.50
808,12,4.75,4.50
808,13,2.25,1.50
808,14,3.75,4.27
808,15,3.00,2.31
808,16,7.25,3.86
808,17,13.75,6.29
808,18,24.25,20.40
808,19,43.75,37.69
808,20,69.00,26.94
808,21,110.75,47.95
